date,DateTime,Event,Period,SurvM,Actual,Prior,Revised,BB_relevance_index,Ticker,SurvA,SurvH,SurvL,Freq,Ests,Time,StdDev,Surprise,DateTime1,DateTime2,DateTime3
09oct2003,10/09/03 08:30,Import Price Index YoY,Sep,,.008,.021,.02,35.4331,IMP1YOY% Index,,,,M,0,8:30,,,10/09/03,08:30,
09oct2003,10/09/03 08:30,Continuing Claims,27-Sep,3662k,3642k,3673k,3588k,68.8976,INJCSP Index,3667.33k,3690k,3650k,W,3,8:30,16.76,-1.19,10/09/03,08:30,
10oct2003,10/10/03 08:30,PPI Ex Food and Energy MoM,Sep,.001,0,.001,,0,PXFECHNG Index,.001,.003,-.003,M,67,8:30,.08,-1.19,10/10/03,08:30,
10oct2003,10/10/03 08:30,PPI MoM,Sep,.001,.003,.004,.006,0,PPI CHNG Index,.0009,.007,-.002,M,69,8:30,.17,1.19,10/10/03,08:30,
10oct2003,10/10/03 08:30,PPI Ex Food and Energy YoY,Sep,,.001,.004,,0,PPI XYOY Index,,,,M,3,8:30,0,,10/10/03,08:30,
10oct2003,10/10/03 08:30,Trade Balance,Aug,-$41.5b,-$39.2b,-$40.3b,-$41.3b,84.252,USTBTOT Index,-$41.24b,-$39.0b,-$43.4b,M,68,8:30,.8,2.88,10/10/03,08:30,
10oct2003,10/10/03 08:30,PPI YoY,Sep,.032,.035,.034,.035,0,PPI YOY Index,.032,.032,.032,M,3,8:30,0,,10/10/03,08:30,
15oct2003,10/15/03 08:30,Retail Sales Advance MoM,Sep,-.001,-.002,.006,.017,92.126,RSTAMOM Index,-.0014,.009,-.01,M,71,8:30,.33,-.3,10/15/03,08:30,
15oct2003,10/15/03 08:30,Empire Manufacturing,Oct,16,33.7,18.4,20.4,82.6772,EMPRGBCI Index,15.96,20,7,M,40,8:30,2.45,7.24,10/15/03,08:30,
15oct2003,10/15/03 14:00,Fed's Beige Book,,,,,,0,,,,,,,2:00,,,10/15/03,14:00,
15oct2003,10/15/03 08:30,Retail Sales Ex Auto MoM,Sep,.004,.003,.007,.014,64.48820000000001,RSTAXMOM Index,.0039,.01,-.005,M,67,8:30,.26,-.39,10/15/03,08:30,
16oct2003,10/16/03 09:15,Capacity Utilization,Sep,.748,.747,.746,.758,62.8346,CPTICHNG Index,.7486,.755,.745,M,67,9:15,.17,-.6,10/16/03,09:15,
16oct2003,10/16/03 08:30,Initial Jobless Claims,11-Oct,385k,384k,382k,386k,98.4252,INJCJC Index,384.76k,400k,370k,W,46,8:30,5.49,-.18,10/16/03,08:30,
16oct2003,10/16/03 08:30,CPI Ex Food and Energy YoY,Sep,,.012,.013,,54.3307,CPI XYOY Index,,,,M,0,8:30,,,10/16/03,08:30,
16oct2003,10/16/03 08:30,Continuing Claims, 4-Oct,3645k,3674k,3642k,3558k,68.8976,INJCSP Index,3645.00k,3650k,3640k,W,3,8:30,4.08,7.1,10/16/03,08:30,
16oct2003,10/16/03 13:00,NAHB Housing Market Index,Oct,67,72,68,,45.6693,USHBMIDX Index,67,69,66,M,13,1:00,.78,6.37,10/16/03,13:00,
16oct2003,10/16/03 08:30,CPI MoM,Sep,.002,.003,.003,.004,96.063,CPI CHNG Index,.0024,.005,.001,M,72,8:30,.08,1.32,10/16/03,08:30,
16oct2003,10/16/03 08:30,CPI YoY,Sep,,.023,.022,,70.0787,CPI YOY Index,,,,M,0,8:30,,,10/16/03,08:30,
16oct2003,10/16/03 12:00,Philadelphia Fed Business Outlook,Oct,16,28,14.6,21,78.7402,OUTFGAF Index,16.4,30,7,M,52,12:00,3.88,3.09,10/16/03,12:00,
16oct2003,10/16/03 08:30,CPI Ex Food and Energy MoM,Sep,.001,.001,.001,,76.85039999999999,CPUPXCHG Index,.0013,.002,0,M,68,8:30,.05,0,10/16/03,08:30,
16oct2003,10/16/03 08:30,Business Inventories,Aug,-.001,-.004,-.001,-.002,38.5827,MTIBCHNG Index,-.001,.001,-.005,M,58,8:30,.1,-2.86,10/16/03,08:30,
16oct2003,10/16/03 09:15,Industrial Production MoM,Sep,.004,.004,.001,-.001,89.7638,IP CHNG Index,.0043,.01,.001,M,72,9:15,.18,0,10/16/03,09:15,
17oct2003,10/17/03 09:48,U. of Mich. Sentiment,Oct P,88.2,89.40000000000001,87.7,,94.48820000000001,CONSSENT Index,88.18000000000001,90.3,84,M,57,9:48,1.21,.99,10/17/03,09:48,
17oct2003,10/17/03 08:30,Building Permits,Sep,1830k,1860k,1886k,1966k,62.2835,NHSPATOT Index,1834.63k,1891k,1780k,M,30,8:30,27.59,1.09,10/17/03,08:30,
17oct2003,10/17/03 08:30,Housing Starts,Sep,1830k,1888k,1820k,1833k,88.9764,NHSPSTOT Index,1825.71k,1900k,1750k,M,65,8:30,34.43,1.68,10/17/03,08:30,
20oct2003,10/20/03 14:00,Monthly Budget Statement,Sep,$25.0b,$26.4b,$42.4b,-$76.6b,75.59059999999999,FDDSSD Index,$24.60b,$28.0b,$17.0b,M,30,2:00,2.44,.57,10/20/03,14:00,
20oct2003,10/20/03 10:00,Leading Index,Sep,-.001,-.002,.004,.007,83.4646,LEI CHNG Index,-.0004,.005,-.004,M,51,10:00,.15,-.65,10/20/03,10:00,
23oct2003,10/23/03 08:30,Continuing Claims,11-Oct,3646k,3542k,3674k,3570k,68.8976,INJCSP Index,3649.00k,3675k,3630k,W,4,8:30,16.75,-6.18,10/23/03,08:30,
23oct2003,10/23/03 08:30,Initial Jobless Claims,18-Oct,385k,386k,384k,376k,98.4252,INJCJC Index,384.66k,400k,375k,W,41,8:30,5.39,.19,10/23/03,08:30,
27oct2003,10/27/03 10:00,New Home Sales,Sep,1125k,1145k,1150k,1206k,91.3386,NHSLTOT Index,1127.65k,1200k,1050k,M,62,10:00,28.98,.6899999999999999,10/27/03,10:00,
27oct2003,10/27/03 10:00,One-Family Home Resales,Sep,6.30m,6.69m,6.47m,5.76m,0,EHSLSL Index,6.30m,6.70m,6.00m,M,60,10:00,.12,3.27,10/27/03,10:00,
28oct2003,10/28/03 10:00,Conf. Board Consumer Confidence,Oct,79.3,81.09999999999999,76.8,77,93.7008,CONCCONF Index,79.26000000000001,82,70,M,62,10:00,1.79,1.04,10/28/03,10:00,
28oct2003,10/28/03 08:30,Durables Ex Transportation,Sep,.011,.012,-.003,.015,74.33069999999999,DGNOXTCH Index,.0096,.02,-.013,M,20,8:30,.73,.21,10/28/03,08:30,
28oct2003,10/28/03 14:15,FOMC Rate Decision (Upper Bound),28-Oct,.01,.01,.01,,97.6378,FDTR Index,.01,.01,.01,D,99,2:15,0,,10/28/03,14:15,
28oct2003,10/28/03 08:30,Durable Goods Orders,Sep,.01,.008,-.009,-.002,92.9134,DGNOCHNG Index,.0123,.045,0,M,66,8:30,.6899999999999999,-.29,10/28/03,08:30,
30oct2003,10/30/03 08:30,GDP Price Deflator,3Q A,.014,.017,.01,,0,GDP DCHG Index,.0143,.025,0,Q,50,8:30,.35,.87,10/30/03,08:30,
30oct2003,10/30/03 08:30,GDP Annualized QoQ,3Q A,.06,.072,.033,,96.85039999999999,GDP CQOQ Index,.061,.08,.05,Q,74,8:30,.5600000000000001,2.13,10/30/03,08:30,
30oct2003,10/30/03 08:30,Employment Cost Index,3Q,.009,.01,.009,.009,74.8031,ECI SA% Index,.0091,.021,.007,Q,57,8:30,.19,.52,10/30/03,08:30,
30oct2003,10/30/03 08:30,Personal Consumption,3Q A,.063,.066,.038,,67.7953,GDPCTOT% Index,.0631,.071,.055,Q,19,8:30,.36,.84,10/30/03,08:30,
30oct2003,10/30/03 08:30,Initial Jobless Claims,25-Oct,385k,386k,386k,387k,98.4252,INJCJC Index,384.16k,400k,375k,W,43,8:30,5.16,.19,10/30/03,08:30,
30oct2003,10/30/03 14:00,Minutes of Sep. 16 FOMC Meeting,,,,,,0,,,,,,,2:00,,,10/30/03,14:00,
30oct2003,10/30/03 08:30,Continuing Claims,18-Oct,3572k,3566k,3542k,3468k,68.8976,INJCSP Index,3570.67k,3600k,3540k,W,3,8:30,24.51,-.24,10/30/03,08:30,
30oct2003,10/30/03 14:00,FOMC Meeting Minutes,16-Sep,,,,,22.8346,FEDMMINU Index,,,,D,0,2:00,,,10/30/03,14:00,
30oct2003,10/30/03 10:00,Help Wanted Index,Sep,38,37,37,,0,LHWANWPA Index,37.89,40,36,M,18,10:00,.87,-1.14,10/30/03,10:00,
31oct2003,10/31/03 08:30,Personal Spending,Sep,-.001,-.003,.008,.012,85.82680000000001,PCE CRCH Index,-.0005,.003,-.005,M,66,8:30,.16,-1.22,10/31/03,08:30,
31oct2003,10/31/03 09:50,U. of Mich. Sentiment,Oct F,89.5,89.59999999999999,89.40000000000001,89.59999999999999,94.48820000000001,CONSSENT Index,89.69,92,87.7,M,49,9:50,.57,.18,10/31/03,09:50,
31oct2003,10/31/03 10:00,MNI Chicago PMI,Oct,56,55,51.2,53.6,81.88979999999999,CHPMINDX Index,55.77,60,50,M,55,10:00,1.85,-.54,10/31/03,10:00,
31oct2003,10/31/03 08:30,Personal Income,Sep,.002,.003,.002,.005,85.82680000000001,PITLCHNG Index,.002,.004,-.003,M,66,8:30,.1,.99,10/31/03,08:30,
03nov2003,11/03/03 10:00,Construction Spending MoM,Sep,.004,.013,.002,.012,80.315,CNSTTMOM Index,.0039,.011,-.004,M,45,10:00,.28,3.25,11/03/03,10:00,
03nov2003,11/03/03,Wards Domestic Vehicle Sales,Oct,13.00m,12.60m,13.40m,,0,SAARDTOT Index,13.10m,13.90m,12.60m,M,25,,.31,-1.28,11/03/03,,
03nov2003,11/03/03 10:00,ISM Prices Paid,Oct,57,58.5,56,,74.0157,NAPMPRIC Index,57.48,65,53,M,21,10:00,2.95,.51,11/03/03,10:00,
03nov2003,11/03/03 10:00,ISM Manufacturing,Oct,56,57,53.7,52.4,95.2756,NAPMPMI Index,55.72,58,53,M,62,10:00,1.04,.97,11/03/03,10:00,
03nov2003,11/03/03,Wards Total Vehicle Sales,Oct,16.30m,15.60m,16.70m,16.97m,44.0945,SAARTOTL Index,16.26m,16.80m,16.00m,M,23,,.25,-2.84,11/03/03,,
05nov2003,11/05/03 10:00,ISM Non-Manufacturing,Oct,63.3,64.7,63.3,63.8,0,NAPMNMAN Index,62.82,66.5,59,M,56,10:00,1.53,.92,11/05/03,10:00,
05nov2003,11/05/03 10:00,Factory Orders,Sep,.006,.005,-.008,.002,85.0394,TMNOCHNG Index,.0065,.014,-.003,M,66,10:00,.26,-.39,11/05/03,10:00,
06nov2003,11/06/03 08:30,Initial Jobless Claims, 1-Nov,380k,348k,386k,379k,98.4252,INJCJC Index,380.54k,390k,375k,W,39,8:30,3.9,-8.220000000000001,11/06/03,08:30,
06nov2003,11/06/03 08:30,Continuing Claims,25-Oct,,3511k,3566k,3466k,68.8976,INJCSP Index,,,,W,2,8:30,,,11/06/03,08:30,
06nov2003,11/06/03 08:30,Nonfarm Productivity,3Q P,.085,.081,.068,.056,42.5197,PRODNFR% Index,.0869,.1,.071,Q,66,8:30,.68,-.59,11/06/03,08:30,
06nov2003,11/06/03 08:30,Unit Labor Costs,3Q P,-.05,-.046,-.028,.01,37.7953,COSTNFR% Index,-.045,.007,-.065,Q,49,8:30,.9,.45,11/06/03,08:30,
07nov2003,11/07/03 08:30,Change in Manufact. Payrolls,Oct,-20k,-24k,-29k,-29k,69.44880000000001,USMMMNCH Index,-22.39k,-10k,-60k,M,18,8:30,11,-.36,11/07/03,08:30,
07nov2003,11/07/03 08:30,Avg Hourly Earning YOY Prod,Oct,,.024,.027,.023,0,USHEYOY Index,,,,M,1,8:30,,,11/07/03,08:30,
07nov2003,11/07/03 08:30,Avg Weekly Hours Production,Oct,33.8,33.8,33.7,33.6,0,USWHTOT Index,33.78,33.9,33.7,M,35,8:30,.04,0,11/07/03,08:30,
07nov2003,11/07/03 08:30,Change in Nonfarm Payrolls,Oct,65k,126k,57k,112k,99.21259999999999,NFP TCH Index,59.75k,150k,0k,M,68,8:30,27.64,2.21,11/07/03,08:30,
07nov2003,11/07/03 10:00,Wholesale Inventories MoM,Sep,.001,.004,-.002,-.002,81.1024,MWINCHNG Index,.0008,.003,-.005,M,29,10:00,.18,1.65,11/07/03,10:00,
07nov2003,11/07/03 08:30,Unemployment Rate,Oct,.061,.06,.061,,89.29130000000001,USURTOT Index,.0611,.063,.06,M,69,8:30,.07,-1.5,11/07/03,08:30,
07nov2003,11/07/03 08:30,Avg Hourly Earning MOM Prod,Oct,.002,.001,-.001,-.001,0,USHETOT% Index,.0024,.004,0,M,55,8:30,.09,-1.16,11/07/03,08:30,
07nov2003,11/07/03 15:00,Consumer Credit,Sep,$5.100b,$15.100b,$8.200b,$9.060b,39.3701,CICRTOT Index,$5.46b,$10.000b,$2.000b,M,43,3:00,1.88,5.32,11/07/03,15:00,
13nov2003,11/13/03 08:30,Import Price Index MoM,Oct,.005,.001,-.005,-.005,77.16540000000001,IMP1CHNG Index,.0047,.01,-.002,M,33,8:30,.27,-1.51,11/13/03,08:30,
13nov2003,11/13/03 08:30,Import Price Index YoY,Oct,,.009,.008,.007,35.4331,IMP1YOY% Index,,.011,,M,3,8:30,,,11/13/03,08:30,
13nov2003,11/13/03 08:30,Trade Balance,Sep,-$40.4b,-$41.3b,-$39.2b,-$39.9b,84.252,USTBTOT Index,-$40.33b,-$38.0b,-$42.1b,M,64,8:30,.83,-1.09,11/13/03,08:30,
13nov2003,11/13/03 08:30,Initial Jobless Claims, 8-Nov,365k,366k,348k,363k,98.4252,INJCJC Index,361.69k,375k,340k,W,43,8:30,8.15,.18,11/13/03,08:30,
13nov2003,11/13/03 08:30,Continuing Claims, 1-Nov,3478k,3527k,3511k,3441k,68.8976,INJCSP Index,3475.25k,3526k,3420k,W,4,8:30,37.59,1.32,11/13/03,08:30,
14nov2003,11/14/03 08:30,PPI Ex Food and Energy MoM,Oct,.001,.005,0,-.001,0,PXFECHNG Index,.0011,.004,-.001,M,68,8:30,.08,4.74,11/14/03,08:30,
14nov2003,11/14/03 08:30,Retail Sales Ex Auto MoM,Oct,.002,.002,.003,-.001,64.48820000000001,RSTAXMOM Index,.002,.006,-.004,M,66,8:30,.18,0,11/14/03,08:30,
14nov2003,11/14/03 09:15,Capacity Utilization,Oct,.75,.75,.747,.762,62.8346,CPTICHNG Index,.7496,.753,.745,M,66,9:15,.16,0,11/14/03,09:15,
14nov2003,11/14/03 08:30,Retail Sales Advance MoM,Oct,-.002,-.003,-.002,-.006,92.126,RSTAMOM Index,-.002,.003,-.01,M,70,8:30,.27,-.37,11/14/03,08:30,
14nov2003,11/14/03 09:50,U. of Mich. Sentiment,Nov P,91.40000000000001,93.5,89.59999999999999,,94.48820000000001,CONSSENT Index,91.54000000000001,93.5,89.8,M,55,9:50,.85,2.48,11/14/03,09:50,
14nov2003,11/14/03 08:30,PPI MoM,Oct,.002,.008,.003,.002,0,PPI CHNG Index,.0017,.004,-.002,M,70,8:30,.14,4.25,11/14/03,08:30,
14nov2003,11/14/03 08:30,PPI Ex Food and Energy YoY,Oct,,.005,.001,,0,PPI XYOY Index,,,,M,3,8:30,,,11/14/03,08:30,
14nov2003,11/14/03 08:30,PPI YoY,Oct,.029,.034,.035,,0,PPI YOY Index,.0307,.035,.028,M,3,8:30,,,11/14/03,08:30,
14nov2003,11/14/03 09:15,Industrial Production MoM,Oct,.004,.002,.004,.006,89.7638,IP CHNG Index,.0041,.01,0,M,71,9:15,.18,-1.1,11/14/03,09:15,
17nov2003,11/17/03 14:00,Monthly Budget Statement,Oct,-$71.0b,-$69.5b,-$53.9b,$23.4b,75.59059999999999,FDDSSD Index,-$71.18b,-$55.0b,-$85.0b,M,38,2:00,3.77,.4,11/17/03,14:00,
17nov2003,11/17/03 08:30,Empire Manufacturing,Nov,28,41,33.7,36.8,82.6772,EMPRGBCI Index,27.54,35,7,M,31,8:30,5.05,2.57,11/17/03,08:30,
17nov2003,11/17/03 08:30,Business Inventories,Sep,0,.003,-.004,-.006,38.5827,MTIBCHNG Index,0,.003,-.003,M,49,8:30,.14,2.18,11/17/03,08:30,
18nov2003,11/18/03 08:30,CPI YoY,Oct,,.02,.023,,70.0787,CPI YOY Index,,,,M,2,8:30,,,11/18/03,08:30,
18nov2003,11/18/03 08:30,CPI MoM,Oct,.001,0,.003,,96.063,CPI CHNG Index,.0009,.004,-.002,M,70,8:30,.12,-.86,11/18/03,08:30,
18nov2003,11/18/03 13:00,NAHB Housing Market Index,Nov,70,69,72,,45.6693,USHBMIDX Index,70.29000000000001,74,68,M,14,1:00,1.28,-.78,11/18/03,13:00,
18nov2003,11/18/03 08:30,CPI Ex Food and Energy MoM,Oct,.001,.002,.001,,76.85039999999999,CPUPXCHG Index,.0014,.003,0,M,68,8:30,.06,1.73,11/18/03,08:30,
18nov2003,11/18/03 08:30,CPI Ex Food and Energy YoY,Oct,,.013,.012,,54.3307,CPI XYOY Index,,,,M,2,8:30,,,11/18/03,08:30,
19nov2003,11/19/03 08:30,Building Permits,Oct,1850k,1973k,1860k,1961k,62.2835,NHSPATOT Index,1838.07k,1890k,1600k,M,30,8:30,51.37,2.39,11/19/03,08:30,
19nov2003,11/19/03 08:30,Housing Starts,Oct,1850k,1960k,1888k,1939k,88.9764,NHSPSTOT Index,1851.60k,1960k,1750k,M,65,8:30,34.46,3.19,11/19/03,08:30,
20nov2003,11/20/03 10:00,Leading Index,Oct,.002,.004,-.002,.011,83.4646,LEI CHNG Index,.0021,.005,-.001,M,60,10:00,.09,2.15,11/20/03,10:00,
20nov2003,11/20/03 12:00,Philadelphia Fed Business Outlook,Nov,25,25.9,28,28.1,78.7402,OUTFGAF Index,26.93,37,16,M,51,12:00,4.72,.19,11/20/03,12:00,
20nov2003,11/20/03 08:30,Initial Jobless Claims,15-Nov,365k,355k,366k,371k,98.4252,INJCJC Index,366.17k,390k,350k,W,41,8:30,7.97,-1.26,11/20/03,08:30,
20nov2003,11/20/03 08:30,Continuing Claims, 8-Nov,3515k,3497k,3527k,3427k,68.8976,INJCSP Index,3509.75k,3534k,3475k,W,4,8:30,21.8,-.83,11/20/03,08:30,
25nov2003,11/25/03 10:00,Conf. Board Consumer Confidence,Nov,85,91.7,81.09999999999999,81.7,93.7008,CONCCONF Index,85.34,92,80.8,M,66,10:00,2.21,3.03,11/25/03,10:00,
25nov2003,11/25/03 10:00,One-Family Home Resales,Oct,6.51m,6.35m,6.69m,5.80m,0,EHSLSL Index,6.55m,6.80m,6.00m,M,57,10:00,.16,-1.03,11/25/03,10:00,
25nov2003,11/25/03 08:30,Personal Consumption,3Q P,.065,.064,.066,.06,67.7953,GDPCTOT% Index,.0654,.067,.063,Q,16,8:30,.09,-1.07,11/25/03,08:30,
25nov2003,11/25/03 08:30,GDP Price Deflator,3Q P,.017,.017,.017,.022,0,GDP DCHG Index,.0171,.018,.016,Q,43,8:30,.04,0,11/25/03,08:30,
25nov2003,11/25/03 08:30,GDP Annualized QoQ,3Q P,.078,.082,.072,.07,96.85039999999999,GDP CQOQ Index,.0773,.083,.069,Q,71,8:30,.31,1.29,11/25/03,08:30,
26nov2003,11/26/03 10:00,Help Wanted Index,Oct,38,37,37,,0,LHWANWPA Index,38.28,40,36,M,18,10:00,.93,-1.07,11/26/03,10:00,
26nov2003,11/26/03 08:30,Initial Jobless Claims,21-Nov,359k,351k,355k,370k,98.4252,INJCJC Index,355.69k,365k,340k,W,42,8:30,6.49,-1.23,11/26/03,08:30,
26nov2003,11/26/03 10:00,MNI Chicago PMI,Nov,56.8,64.09999999999999,55,54.5,81.88979999999999,CHPMINDX Index,56.59,60,54,M,58,10:00,1.27,5.78,11/26/03,10:00,
26nov2003,11/26/03 08:30,Durables Ex Transportation,Oct,.01,.024,.012,.012,74.33069999999999,DGNOXTCH Index,.0106,.023,0,M,19,8:30,.57,2.46,11/26/03,08:30,
26nov2003,11/26/03 08:30,Personal Spending,Oct,0,0,-.003,0,85.82680000000001,PCE CRCH Index,.0003,.004,-.002,M,68,8:30,.11,0,11/26/03,08:30,
26nov2003,11/26/03 09:50,U. of Mich. Sentiment,Nov F,94,93.7,93.5,93.7,94.48820000000001,CONSSENT Index,93.91,95.5,93,M,49,9:50,.48,-.62,11/26/03,09:50,
26nov2003,11/26/03 12:00,Fed's Beige Book,,,,,,0,,,,,,,12:00,,,11/26/03,12:00,
26nov2003,11/26/03 08:30,Durable Goods Orders,Oct,.007,.033,.008,.033,92.9134,DGNOCHNG Index,.008,.05,-.008,M,70,8:30,.8,3.23,11/26/03,08:30,
26nov2003,11/26/03 10:00,New Home Sales,Oct,1140k,1105k,1145k,1131k,91.3386,NHSLTOT Index,1133.97k,1200k,975k,M,58,10:00,32.57,-1.06,11/26/03,10:00,
26nov2003,11/26/03 08:30,Personal Income,Oct,.004,.004,.003,.004,85.82680000000001,PITLCHNG Index,.0038,.006,0,M,68,8:30,.11,0,11/26/03,08:30,
26nov2003,11/26/03 08:30,Continuing Claims,15-Nov,3470k,3368k,3497k,3441k,68.8976,INJCSP Index,3461.33k,3514k,3400k,W,3,8:30,46.94,-2.17,11/26/03,08:30,
01dec2003,12/01/03 10:00,ISM Prices Paid,Nov,60,64,58.5,,74.0157,NAPMPRIC Index,60.19,66,55,M,23,10:00,2.64,1.51,12/01/03,10:00,
01dec2003,12/01/03 10:00,ISM Manufacturing,Nov,58.5,62.8,57,55.2,95.2756,NAPMPMI Index,58.46,61,56.5,M,65,10:00,1.06,4.07,12/01/03,10:00,
01dec2003,12/01/03 10:00,Construction Spending MoM,Oct,.006,.009,.013,.011,80.315,CNSTTMOM Index,.0059,.014,-.005,M,46,10:00,.36,.84,12/01/03,10:00,
02dec2003,12/02/03,Wards Total Vehicle Sales,Nov,16.40m,16.80m,15.60m,16.18m,44.0945,SAARTOTL Index,16.42m,17.00m,16.00m,M,22,,.24,1.65,12/02/03,,
02dec2003,12/02/03,Wards Domestic Vehicle Sales,Nov,13.10m,13.50m,12.60m,,0,SAARDTOT Index,13.08m,13.70m,12.60m,M,32,,.25,1.57,12/02/03,,
03dec2003,12/03/03 08:30,Unit Labor Costs,3Q F,-.056,-.058,-.046,-.03,37.7953,COSTNFR% Index,-.0565,-.046,-.065,Q,45,8:30,.42,-.47,12/03/03,08:30,
03dec2003,12/03/03 08:30,Nonfarm Productivity,3Q F,.092,.094,.081,.093,42.5197,PRODNFR% Index,.0919,.1,.082,Q,62,8:30,.34,.59,12/03/03,08:30,
03dec2003,12/03/03 10:00,ISM Non-Manufacturing,Nov,64.5,60.1,64.7,64.40000000000001,0,NAPMNMAN Index,64.20999999999999,67,60,M,55,10:00,1.44,-3.05,12/03/03,10:00,
04dec2003,12/04/03 08:30,Initial Jobless Claims,29-Nov,354k,365k,351k,354k,98.4252,INJCJC Index,353.44k,370k,344k,W,39,8:30,5.03,2.19,12/04/03,08:30,
04dec2003,12/04/03 08:30,Continuing Claims,22-Nov,3387k,3385k,3368k,3331k,68.8976,INJCSP Index,3382.33k,3425k,3335k,W,3,8:30,36.89,-.05,12/04/03,08:30,
05dec2003,12/05/03 15:00,Consumer Credit,Oct,$5.000b,$0.900b,$15.100b,$7.966b,39.3701,CICRTOT Index,$5.39b,$10.000b,-$3.000b,M,41,3:00,2.19,-1.87,12/05/03,15:00,
05dec2003,12/05/03 08:30,Unemployment Rate,Nov,.06,.059,.06,,89.29130000000001,USURTOT Index,.0597,.061,.059,M,68,8:30,.05,-1.88,12/05/03,08:30,
05dec2003,12/05/03 08:30,Avg Weekly Hours Production,Nov,33.9,33.9,33.8,33.7,0,USWHTOT Index,33.85,34,33.8,M,34,8:30,.06,.9,12/05/03,08:30,
05dec2003,12/05/03 08:30,Change in Manufact. Payrolls,Nov,-12k,-17k,-24k,-13k,69.44880000000001,USMMMNCH Index,-12.72k,0k,-30k,M,18,8:30,8.07,-.62,12/05/03,08:30,
05dec2003,12/05/03 10:00,Factory Orders,Oct,.021,.022,.005,.017,85.0394,TMNOCHNG Index,.0203,.03,.005,M,64,10:00,.57,.26,12/05/03,10:00,
05dec2003,12/05/03 08:30,Change in Nonfarm Payrolls,Nov,150k,57k,126k,194k,99.21259999999999,NFP TCH Index,145.88k,225k,52k,M,67,8:30,35.6,-2.61,12/05/03,08:30,
05dec2003,12/05/03 08:30,Avg Hourly Earning YOY Prod,Nov,,.021,.024,.02,0,USHEYOY Index,,,,M,0,8:30,,,12/05/03,08:30,
05dec2003,12/05/03 08:30,Avg Hourly Earning MOM Prod,Nov,.002,.001,.001,,0,USHETOT% Index,.0022,.004,.001,M,50,8:30,.07,-1.39,12/05/03,08:30,
09dec2003,12/09/03 10:00,Wholesale Inventories MoM,Oct,.002,.005,.004,.003,81.1024,MWINCHNG Index,.0025,.006,-.002,M,31,10:00,.15,1.97,12/09/03,10:00,
09dec2003,12/09/03 14:15,FOMC Rate Decision (Upper Bound), 9-Dec,.01,.01,.01,,97.6378,FDTR Index,.01,.01,.01,D,82,2:15,0,,12/09/03,14:15,
10dec2003,12/10/03 14:00,FOMC Meeting Minutes,28-Oct,,,,,22.8346,FEDMMINU Index,,,,D,0,2:00,,,12/10/03,14:00,
11dec2003,12/11/03 08:30,Initial Jobless Claims, 6-Dec,358k,378k,365k,357k,98.4252,INJCJC Index,359.05k,380k,345k,W,37,8:30,8.039999999999999,2.49,12/11/03,08:30,
11dec2003,12/11/03 08:30,Retail Sales Advance MoM,Nov,.007,.009,-.003,-.004,92.126,RSTAMOM Index,.0074,.014,.002,M,68,8:30,.26,.78,12/11/03,08:30,
11dec2003,12/11/03 08:30,Retail Sales Ex Auto MoM,Nov,.003,.004,.002,.001,64.48820000000001,RSTAXMOM Index,.0033,.006,-.002,M,65,8:30,.13,.76,12/11/03,08:30,
11dec2003,12/11/03 08:30,Import Price Index YoY,Nov,,.021,.009,.008,35.4331,IMP1YOY% Index,,,,M,0,8:30,,,12/11/03,08:30,
11dec2003,12/11/03 08:30,Continuing Claims,29-Nov,3399k,3346k,3385k,3337k,68.8976,INJCSP Index,3388.00k,3400k,3365k,W,3,8:30,16.27,-3.26,12/11/03,08:30,
11dec2003,12/11/03 10:00,Business Inventories,Oct,.002,.004,.003,.003,38.5827,MTIBCHNG Index,.0023,.006,-.002,M,55,10:00,.13,1.6,12/11/03,10:00,
11dec2003,12/11/03 08:30,Import Price Index MoM,Nov,.002,.004,.001,.001,77.16540000000001,IMP1CHNG Index,.0023,.007,-.004,M,31,8:30,.19,1.03,12/11/03,08:30,
11dec2003,12/11/03 14:00,Minutes of Oct. 28 FOMC Meeting,,,,,,0,,,,,,,2:00,,,12/11/03,14:00,
12dec2003,12/12/03 08:30,PPI MoM,Nov,.001,-.003,.008,.006,0,PPI CHNG Index,.0011,.005,-.003,M,68,8:30,.17,-2.42,12/12/03,08:30,
12dec2003,12/12/03 09:50,U. of Mich. Sentiment,Dec P,96,89.59999999999999,93.7,,94.48820000000001,CONSSENT Index,95.95999999999999,100,94,M,54,9:50,1.19,-5.37,12/12/03,09:50,
12dec2003,12/12/03 14:00,Monthly Budget Statement,Nov,-$48.0b,-$43.0b,-$69.5b,-$69.5b,75.59059999999999,FDDSSD Index,-$52.51b,-$28.0b,-$94.0b,M,26,2:00,15.42,.32,12/12/03,14:00,
12dec2003,12/12/03 08:30,PPI Ex Food and Energy MoM,Nov,0,-.001,.005,,0,PXFECHNG Index,.0001,.003,-.003,M,68,8:30,.13,-.77,12/12/03,08:30,
12dec2003,12/12/03 08:30,Trade Balance,Oct,-$41.8b,-$41.8b,-$41.3b,-$41.8b,84.252,USTBTOT Index,-$41.67b,-$40.0b,-$45.0b,M,65,8:30,.8,0,12/12/03,08:30,
12dec2003,12/12/03 08:30,PPI Ex Food and Energy YoY,Nov,,.005,.005,,0,PPI XYOY Index,,,,M,1,8:30,,,12/12/03,08:30,
